"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"ADSS",132,132,1.9205508742192e-09,0.0787074632683026,0
"ADTRP",56,56,1.9205508742192e-09,0.0375814663894776,0
"AEBP2",114,114,1.9205508742192e-09,0.0712362254649165,0
"AEN",123,123,1.9205508742192e-09,0.0737860382208852,0
"AES",86,86,1.9205508742192e-09,0.0562867395931298,0
"AFF1",136,136,1.9205508742192e-09,0.0793476957027767,0
"AFF4",127,127,1.9205508742192e-09,0.0765017972409988,0
"AFG3L2",126,126,1.9205508742192e-09,0.0761850121772172,0
"AFM",18,18,1.9205508742192e-09,0.0115999481177063,0
"AFMID",134,134,1.9205508742192e-09,0.0787976640338614,0
"AFP",36,36,1.9205508742192e-09,0.024752646346119,0
"AFTPH",137,137,1.9205508742192e-09,0.0797111012430519,0
"AGA",123,123,1.9205508742192e-09,0.075406910996704,0
"AGAP3",121,121,1.9205508742192e-09,0.0730301753298793,0
"AGBL3",116,116,1.9205508742192e-09,0.0710077392750781,0
"AGBL5",143,143,1.9205508742192e-09,0.0788911233335516,0
"AGER",55,55,1.9205508742192e-09,0.0354486032672356,0
"AGFG1",101,101,1.9205508742192e-09,0.0648327234235389,0
"AGFG2",125,125,1.9205508742192e-09,0.0755546988265169,0
"AGK",122,122,1.9205508742192e-09,0.0730246088093859,0
"AGL",115,115,1.9205508742192e-09,0.0716548580944789,0
"AGMAT",81,81,1.9205508742192e-09,0.0514166226344112,0
"AGMO",24,24,1.9205508742192e-09,0.0155965336431132,0
"AGO1",119,119,1.9205508742192e-09,0.0721511440930494,0
"AGO2",120,120,1.9205508742192e-09,0.0728603448368144,0
"AGO3",129,129,1.9205508742192e-09,0.0763391789883568,0
"AGO4",82,82,1.9205508742192e-09,0.0531022240255256,0
"AGPAT1",117,117,1.9205508742192e-09,0.0712454278687462,0
"AGPAT3",110,110,1.9205508742192e-09,0.0678048807520155,0
"AGPAT4",97,97,1.9205508742192e-09,0.0617628171826041,0
"AGPAT5",123,123,1.9205508742192e-09,0.0745778778556857,0
"AGPAT6",118,118,1.9205508742192e-09,0.0715852146817794,0
"AGPAT9",97,97,1.9205508742192e-09,0.0597438042813062,0
"AGPS",127,127,1.9205508742192e-09,0.0745851344099116,0
"AGR2",39,39,1.9205508742192e-09,0.0234990684097657,0
"AGRP",20,20,1.9205508742192e-09,0.0135204466566971,0
"AGT",62,62,1.9205508742192e-09,0.0395507743948212,0
"AGTPBP1",116,116,1.9205508742192e-09,0.0687976189275416,0
"AGTR1",37,37,1.9205508742192e-09,0.0263870090150213,0
"AGTRAP",107,107,1.9205508742192e-09,0.0654160685086086,0
"AHCTF1",132,132,1.9205508742192e-09,0.0784465224984806,0
"AHCY",112,112,1.9205508742192e-09,0.0685264835999963,0
"AHCYL1",121,121,1.9205508742192e-09,0.0743820851829172,0
"AHCYL2",121,121,1.9205508742192e-09,0.0742015387497861,0
"AHDC1",97,97,1.9205508742192e-09,0.0590690372611054,0
"AHI1",128,128,1.9205508742192e-09,0.0757073451990506,0
"AHNAK",120,120,1.9205508742192e-09,0.0709854549649423,0
"AHNAK2",84,84,1.9205508742192e-09,0.0525330448469862,0
"AHR",96,96,1.9205508742192e-09,0.0611500961304022,0
"AHSA1",123,123,1.9205508742192e-09,0.0741486931472792,0
"AHSA2",124,124,1.9205508742192e-09,0.0743445291863962,0
"AHSG",68,68,1.9205508742192e-09,0.0444575572188771,0
"AHSP",39,39,1.9205508742192e-09,0.027490078500106,0
"AIDA",129,129,1.9205508742192e-09,0.0771604733305237,0
"AIF1L",86,86,1.9205508742192e-09,0.053585629586089,0
"AIFM1",116,116,1.9205508742192e-09,0.072440508115764,0
"AIFM2",113,113,1.9205508742192e-09,0.0678857995987236,0
"AIFM3",61,61,1.9205508742192e-09,0.0369135737172673,0
"AIG1",118,118,1.9205508742192e-09,0.0727474903040891,0
"AIM2",96,96,1.9205508742192e-09,0.057061416881239,0
"AIMP1",123,123,1.9205508742192e-09,0.0748713542238797,0
"AIMP2",135,135,1.9205508742192e-09,0.0782408507400099,0
"AIP",127,127,1.9205508742192e-09,0.075776765564182,0
"AJUBA",113,113,1.9205508742192e-09,0.0690381743321291,0
"AK1",66,66,1.9205508742192e-09,0.0457551531425018,0
"AK2",122,122,1.9205508742192e-09,0.0733004021217067,0
"AK3",111,111,1.9205508742192e-09,0.0687284549077662,0
"AK4",97,97,1.9205508742192e-09,0.0618911928076258,0
"AK8",107,107,1.9205508742192e-09,0.0674348614224907,0
"AK9",102,102,1.9205508742192e-09,0.0636698529911866,0
"AKAP1",135,135,1.9205508742192e-09,0.0778835863097779,0
"AKAP10",121,121,1.9205508742192e-09,0.0743006253368605,0
"AKAP13",104,104,1.9205508742192e-09,0.0639454726478608,0
"AKAP17A",103,103,1.9205508742192e-09,0.0648963108665542,0
"AKAP7",86,86,1.9205508742192e-09,0.0553126146274156,0
"AKAP8",126,126,1.9205508742192e-09,0.0758863092335141,0
"AKAP8L",126,126,1.9205508742192e-09,0.0751604768714071,0
"AKAP9",108,108,1.9205508742192e-09,0.0688640261053271,0
"AKIP1",93,93,1.9205508742192e-09,0.0593963029359243,0
"AKIRIN1",131,131,1.9205508742192e-09,0.076426052623643,0
"AKIRIN2",134,134,1.9205508742192e-09,0.078655969670189,0
"AKR1A1",120,120,1.9205508742192e-09,0.0732718271451666,0
"AKR1B1",111,111,1.9205508742192e-09,0.0678150919900004,0
"AKR1B10",65,65,1.9205508742192e-09,0.0423952368286123,0
"AKR1B15",98,98,1.9205508742192e-09,0.0596627510825944,0
"AKR1C1",62,62,1.9205508742192e-09,0.0391831211497929,0
"AKR1C2",25,25,1.9205508742192e-09,0.0172258938174009,0
"AKR1C3",23,23,1.9205508742192e-09,0.0145221186622673,0
"AKR1C4",35,35,1.9205508742192e-09,0.022664289644979,0
"AKR1E2",80,80,1.9205508742192e-09,0.0525848246962272,0
"AKR7A2",111,111,1.9205508742192e-09,0.0680640126495624,0
"AKT1S1",131,131,1.9205508742192e-09,0.0767775933058843,0
"AKT2",120,120,1.9205508742192e-09,0.0728924978483847,0
"AKTIP",115,115,1.9205508742192e-09,0.0706303168419508,0
"ALAD",123,123,1.9205508742192e-09,0.0735408281039823,0
"ALAS1",106,106,1.9205508742192e-09,0.0676604365309678,0
"ALB",34,34,1.9205508742192e-09,0.0232998066360945,0
"ALCAM",127,127,1.9205508742192e-09,0.0725630058159614,0
"ALDH16A1",127,127,1.9205508742192e-09,0.0758262934469287,0
"ALDH18A1",101,101,1.9205508742192e-09,0.0641494499253797,0
"ALDH1A1",47,47,1.9205508742192e-09,0.0307513088890371,0
"ALDH1A2",81,81,1.9205508742192e-09,0.0523981247631832,0
"ALDH1B1",100,100,1.9205508742192e-09,0.063980989175558,0
"ALDH1L1",61,61,1.9205508742192e-09,0.0405012767550472,0
"ALDH2",94,94,1.9205508742192e-09,0.0597214033235473,0
"ALDH3A2",125,125,1.9205508742192e-09,0.0722984395416532,0
"ALDH3B1",96,96,1.9205508742192e-09,0.058021796796283,0
"ALDH4A1",126,126,1.9205508742192e-09,0.0747178888304695,0
"ALDH5A1",103,103,1.9205508742192e-09,0.065764142845097,0
"ALDH6A1",124,124,1.9205508742192e-09,0.0737567219751209,0
"ALDH7A1",101,101,1.9205508742192e-09,0.0612231662176737,0
"ALDH9A1",111,111,1.9205508742192e-09,0.0698619217368796,0
"ALDOA",130,130,1.9205508742192e-09,0.0763227741332596,0
"ALDOC",100,100,1.9205508742192e-09,0.0639219445579401,0
"ALG1",108,108,1.9205508742192e-09,0.0685672350792731,0
"ALG10",121,121,1.9205508742192e-09,0.0715341500697846,0
"ALG10B",113,113,1.9205508742192e-09,0.068165872181221,0
"ALG11",113,113,1.9205508742192e-09,0.0689041240203185,0
"ALG12",101,101,1.9205508742192e-09,0.0633811334305884,0
"ALG13",109,109,1.9205508742192e-09,0.0694739498028405,0
"ALG14",109,109,1.9205508742192e-09,0.0683779171534034,0
"ALG1L",39,39,1.9205508742192e-09,0.0263271933108417,0
"ALG2",122,122,1.9205508742192e-09,0.0748844666580662,0
"ALG3",132,132,1.9205508742192e-09,0.0784352158482304,0
"ALG5",136,136,1.9205508742192e-09,0.0792785277842833,0
"ALG6",104,104,1.9205508742192e-09,0.0667218545213175,0
"ALG8",122,122,1.9205508742192e-09,0.0746332532071184,0
"ALG9",99,99,1.9205508742192e-09,0.0643907342512927,0
"ALKBH1",110,110,1.9205508742192e-09,0.0682317270160949,0
"ALKBH2",129,129,1.9205508742192e-09,0.0777880541688282,0
"ALKBH3",119,119,1.9205508742192e-09,0.0723197968805481,0
"ALKBH4",119,119,1.9205508742192e-09,0.0730391680446689,0
"ALKBH5",133,133,1.9205508742192e-09,0.0789021292836092,0
"ALKBH6",111,111,1.9205508742192e-09,0.0686386564097306,0
"ALKBH7",119,119,1.9205508742192e-09,0.0715843705078801,0
"ALKBH8",111,111,1.9205508742192e-09,0.0690276404598763,0
"ALLC",51,51,1.9205508742192e-09,0.0325985395340149,0
"ALMS1",117,117,1.9205508742192e-09,0.071676082705339,0
"ALOX12",53,53,1.9205508742192e-09,0.0364178777562253,0
"ALOX12P2",48,48,1.9205508742192e-09,0.0330183992239659,0
"ALOXE3",133,133,1.9205508742192e-09,0.0738156270582375,0
"ALPK1",60,60,1.9205508742192e-09,0.0404634856499142,0
"ALS2",118,118,1.9205508742192e-09,0.0721922029001254,0
"ALS2CR12",41,41,1.9205508742192e-09,0.025850234135394,0
"ALYREF",120,120,1.9205508742192e-09,0.0718912653373406,0
"AMACR",123,123,1.9205508742192e-09,0.0734219254772789,0
"AMBP",55,55,1.9205508742192e-09,0.0361853908898763,0
"AMD1",131,131,1.9205508742192e-09,0.0769073149303738,0
"AMDHD1",99,99,1.9205508742192e-09,0.0624064581284331,0
"AMDHD2",122,122,1.9205508742192e-09,0.0738044929577076,0
"AMFR",102,102,1.9205508742192e-09,0.0630524423475471,0
"AMIGO2",98,98,1.9205508742192e-09,0.0619069692521298,0
"AMMECR1L",97,97,1.9205508742192e-09,0.0607695103786823,0
"AMN",52,52,1.9205508742192e-09,0.0353552774022016,0
"AMN1",134,134,1.9205508742192e-09,0.0788305249936063,0
"AMOT",55,55,1.9205508742192e-09,0.0369368584009748,0
"AMOTL1",98,98,1.9205508742192e-09,0.0613722824342399,0
"AMOTL2",102,102,1.9205508742192e-09,0.0596948829235499,0
"AMPD2",119,119,1.9205508742192e-09,0.0721083902331946,0
"AMT",77,77,1.9205508742192e-09,0.0487355821530397,0
"AMZ1",50,50,1.9205508742192e-09,0.0335952707783798,0
"AMZ2",130,130,1.9205508742192e-09,0.0775663754637307,0
"AMZ2P1",135,135,1.9205508742192e-09,0.0785419940125756,0
"ANAPC1",114,114,1.9205508742192e-09,0.0705742200379978,0
"ANAPC10",121,121,1.9205508742192e-09,0.0747755771552759,0
"ANAPC11",120,120,1.9205508742192e-09,0.0718912653373406,0
"ANAPC13",140,140,1.9205508742192e-09,0.0796188587277479,0
"ANAPC15",123,123,1.9205508742192e-09,0.0739561977088191,0
"ANAPC16",121,121,1.9205508742192e-09,0.0745537487459455,0
"ANAPC2",135,135,1.9205508742192e-09,0.0780042190137059,0
"ANAPC4",108,108,1.9205508742192e-09,0.067802755271904,0
"ANAPC5",136,136,1.9205508742192e-09,0.0792492981348555,0
"ANAPC7",107,107,1.9205508742192e-09,0.0684715832416722,0
"ANG",136,136,1.9205508742192e-09,0.0773834803560688,0
"ANGEL1",119,119,1.9205508742192e-09,0.0735000169281025,0
"ANGEL2",119,119,1.9205508742192e-09,0.0736608385071268,0
"ANGPT1",58,58,1.9205508742192e-09,0.0374029127325446,0
"ANGPT2",39,39,1.9205508742192e-09,0.0258582853637167,0
"ANGPTL1",38,38,1.9205508742192e-09,0.024137331792761,0
"ANGPTL5",80,80,1.9205508742192e-09,0.0529159042711123,0
"ANKAR",96,96,1.9205508742192e-09,0.0601311732523881,0
"ANKEF1",76,76,1.9205508742192e-09,0.0514612499897774,0
"ANKH",83,83,1.9205508742192e-09,0.0527044361921889,0
"ANKHD1",150,150,1.9205508742192e-09,0.082801508340668,0
"ANKHD1-EIF4EBP3",144,144,1.9205508742192e-09,0.0804840949910393,0
"ANKIB1",122,122,1.9205508742192e-09,0.0741309384033042,0
"ANKLE1",100,100,1.9205508742192e-09,0.0648606470239924,0
"ANKMY2",139,139,1.9205508742192e-09,0.0799399576373792,0
"ANKRA2",119,119,1.9205508742192e-09,0.0737578734180437,0
"ANKRD1",82,82,1.9205508742192e-09,0.0481173729953068,0
"ANKRD10",122,122,1.9205508742192e-09,0.0740103493606437,0
"ANKRD11",134,134,1.9205508742192e-09,0.0772931822377849,0
"ANKRD12",133,133,1.9205508742192e-09,0.0780047225500981,0
"ANKRD13A",129,129,1.9205508742192e-09,0.0767943856072266,0
"ANKRD13B",113,113,1.9205508742192e-09,0.0699859592489402,0
"ANKRD13C",129,129,1.9205508742192e-09,0.0766486143047518,0
"ANKRD13D",122,122,1.9205508742192e-09,0.0740845486348619,0
"ANKRD16",118,118,1.9205508742192e-09,0.0721187658054143,0
"ANKRD17",129,129,1.9205508742192e-09,0.0773530252265751,0
"ANKRD18A",88,88,1.9205508742192e-09,0.0563559605502821,0
"ANKRD18DP",95,95,1.9205508742192e-09,0.0595945459298994,0
"ANKRD20A5P",46,46,1.9205508742192e-09,0.0305482288769155,0
"ANKRD24",125,125,1.9205508742192e-09,0.0745682564035174,0
"ANKRD26",105,105,1.9205508742192e-09,0.0663573597528511,0
"ANKRD27",111,111,1.9205508742192e-09,0.0687605704371225,0
"ANKRD28",114,114,1.9205508742192e-09,0.0702556670066033,0
"ANKRD30BL",128,128,1.9205508742192e-09,0.0706024027079412,0
"ANKRD31",102,102,1.9205508742192e-09,0.0655280602203381,0
"ANKRD32",125,125,1.9205508742192e-09,0.0750025216043022,0
"ANKRD34A",105,105,1.9205508742192e-09,0.0665129546186539,0
"ANKRD35",52,52,1.9205508742192e-09,0.0368020930575214,0
"ANKRD36",109,109,1.9205508742192e-09,0.0664452846200697,0
"ANKRD36B",91,91,1.9205508742192e-09,0.0572608960458288,0
"ANKRD37",128,128,1.9205508742192e-09,0.0774091227199309,0
"ANKRD39",120,120,1.9205508742192e-09,0.0730390234737503,0
"ANKRD40",132,132,1.9205508742192e-09,0.0774899230033176,0
"ANKRD42",118,118,1.9205508742192e-09,0.072605521098058,0
"ANKRD45",73,73,1.9205508742192e-09,0.0465079593692584,0
"ANKRD46",122,122,1.9205508742192e-09,0.0734915593842477,0
"ANKRD49",118,118,1.9205508742192e-09,0.0715908889650411,0
"ANKRD50",112,112,1.9205508742192e-09,0.0689495656030601,0
"ANKRD52",100,100,1.9205508742192e-09,0.0641842864411224,0
"ANKRD54",112,112,1.9205508742192e-09,0.0698782753963691,0
"ANKRD6",76,76,1.9205508742192e-09,0.0498369096780308,0
"ANKRD65",58,58,1.9205508742192e-09,0.0393038318864369,0
"ANKRD9",86,86,1.9205508742192e-09,0.0554539328809097,0
"ANKS1A",131,131,1.9205508742192e-09,0.0780414257917978,0
"ANKS4B",45,45,1.9205508742192e-09,0.0285917565521169,0
"ANKS6",79,79,1.9205508742192e-09,0.0518745079021748,0
"ANKUB1",20,20,1.9205508742192e-09,0.0118025590279208,0
"ANKZF1",121,121,1.9205508742192e-09,0.0743293132912711,0
"ANLN",135,135,1.9205508742192e-09,0.0783498587810333,0
"ANO10",93,93,1.9205508742192e-09,0.0591904690466058,0
"ANO3",48,48,1.9205508742192e-09,0.0342660971214667,0
"ANO6",134,134,1.9205508742192e-09,0.077906407172034,0
"ANO8",128,128,1.9205508742192e-09,0.0745050126578871,0
"ANP32A",122,122,1.9205508742192e-09,0.073598168539195,0
"ANP32B",135,135,1.9205508742192e-09,0.0776394326407819,0
"ANP32E",136,136,1.9205508742192e-09,0.0791967469529762,0
"ANTXR2",121,121,1.9205508742192e-09,0.0727646357955734,0
"ANXA1",64,64,1.9205508742192e-09,0.0394584592839549,0
"ANXA11",123,123,1.9205508742192e-09,0.0735589031075276,0
"ANXA13",12,12,1.9205508742192e-09,0.00769804224695332,0
"ANXA2",126,126,1.9205508742192e-09,0.0736577036352181,0
"ANXA2P2",43,43,1.9205508742192e-09,0.029957122719623,0
"ANXA2R",120,120,1.9205508742192e-09,0.0719144138544792,0
"ANXA3",90,90,1.9205508742192e-09,0.0553652711888486,0
"ANXA4",125,125,1.9205508742192e-09,0.0750501643477526,0
"ANXA5",111,111,1.9205508742192e-09,0.0686879962593815,0
"ANXA6",115,115,1.9205508742192e-09,0.0675868540205248,0
"ANXA7",120,120,1.9205508742192e-09,0.0736236883405259,0
"ANXA9",73,73,1.9205508742192e-09,0.0463755468477401,0
"AOC2",34,34,1.9205508742192e-09,0.0235420527177432,0
"AOC4P",39,39,1.9205508742192e-09,0.0251525328347255,0
"AP1AR",129,129,1.9205508742192e-09,0.0765715764980701,0
"AP1B1",101,101,1.9205508742192e-09,0.0640138500388409,0
"AP1G1",128,128,1.9205508742192e-09,0.0772956043282814,0
"AP1G2",108,108,1.9205508742192e-09,0.0687052644933711,0
"AP1M1",119,119,1.9205508742192e-09,0.0735084472096409,0
"AP1S2",117,117,1.9205508742192e-09,0.0712842133915838,0
"AP1S3",106,106,1.9205508742192e-09,0.0661372610192233,0
"AP2A1",130,130,1.9205508742192e-09,0.0762304719385518,0
"AP2A2",109,109,1.9205508742192e-09,0.0685535516744493,0
"AP2B1",129,129,1.9205508742192e-09,0.0767023209311463,0
"AP2M1",123,123,1.9205508742192e-09,0.074268424012907,0
"AP2S1",128,128,1.9205508742192e-09,0.0757737551905024,0
"AP3B1",125,125,1.9205508742192e-09,0.0755907847120081,0
"AP3D1",113,113,1.9205508742192e-09,0.0697573315803118,0
"AP3M1",134,134,1.9205508742192e-09,0.0788543978238704,0
"AP3M2",122,122,1.9205508742192e-09,0.0740885951068055,0
"AP3S1",132,132,1.9205508742192e-09,0.0781547948282123,0
"AP3S2",138,138,1.9205508742192e-09,0.0791916578441623,0
"AP4B1",143,143,1.9205508742192e-09,0.0812026081987667,0
"AP4E1",138,138,1.9205508742192e-09,0.0799302429680499,0
"AP4M1",133,133,1.9205508742192e-09,0.0775964530926036,0
"AP4S1",122,122,1.9205508742192e-09,0.0738322410844061,0
"AP5M1",127,127,1.9205508742192e-09,0.074825342825444,0
"AP5S1",137,137,1.9205508742192e-09,0.0793618275725538,0
"AP5Z1",135,135,1.9205508742192e-09,0.0783014032830079,0
"APAF1",122,122,1.9205508742192e-09,0.0744982282217642,0
"APBA1",84,84,1.9205508742192e-09,0.0540972071147308,0
"APBA3",121,121,1.9205508742192e-09,0.0740608167816216,0
"APBB2",116,116,1.9205508742192e-09,0.0708509311785714,0
"APC",106,106,1.9205508742192e-09,0.0675631026746185,0
"APEH",116,116,1.9205508742192e-09,0.0715696758087342,0
"APEX1",130,130,1.9205508742192e-09,0.0764886204246396,0
"APEX2",98,98,1.9205508742192e-09,0.0627262819524441,0
"APH1A",113,113,1.9205508742192e-09,0.070483183520076,0
"APH1B",86,86,1.9205508742192e-09,0.0574466234069771,0
"API5",125,125,1.9205508742192e-09,0.0748914362862016,0
"APIP",112,112,1.9205508742192e-09,0.0705102715249451,0
"APITD1",136,136,1.9205508742192e-09,0.0785556368724792,0
"APITD1-CORT",132,132,1.9205508742192e-09,0.0771735404268711,0
"APLF",119,119,1.9205508742192e-09,0.0732645172837515,0
"APLNR",46,46,1.9205508742192e-09,0.0312862501193282,0
"APLP1",75,75,1.9205508742192e-09,0.0496994046432821,0
"APLP2",113,113,1.9205508742192e-09,0.0705249296498356,0
"APMAP",121,121,1.9205508742192e-09,0.0746722893422854,0
"APOA1",103,103,1.9205508742192e-09,0.0648722400481728,0
"APOA1BP",111,111,1.9205508742192e-09,0.0699953447205416,0
"APOA2",56,56,1.9205508742192e-09,0.0362853186657947,0
"APOA5",83,83,1.9205508742192e-09,0.0538952815401243,0
"APOB",72,72,1.9205508742192e-09,0.0461823872224956,0
"APOBEC1",30,30,1.9205508742192e-09,0.0195676734812482,0
"APOBEC3C",94,94,1.9205508742192e-09,0.0603096729518606,0
"APOC1",93,93,1.9205508742192e-09,0.0589991007328619,0
"APOC1P1",72,72,1.9205508742192e-09,0.0467543248602909,0
"APOC2",63,63,1.9205508742192e-09,0.0399342288503451,0
"APOC3",49,49,1.9205508742192e-09,0.0324813969829678,0
"APOC4",74,74,1.9205508742192e-09,0.0483596354135218,0
"APOC4-APOC2",73,73,1.9205508742192e-09,0.0478697436790637,0
"APOD",40,40,1.9205508742192e-09,0.027087311181263,0
"APOE",99,99,1.9205508742192e-09,0.0614388007059645,0
"APOF",34,34,1.9205508742192e-09,0.0222108694922351,0
"APOH",38,38,1.9205508742192e-09,0.0240543248997186,0
"APOL1",69,69,1.9205508742192e-09,0.0438965655934416,0
"APOL2",100,100,1.9205508742192e-09,0.0636634283883,0
"APOL6",83,83,1.9205508742192e-09,0.0524822791896025,0
"APOLD1",131,131,1.9205508742192e-09,0.0763754454917408,0
"APOM",135,135,1.9205508742192e-09,0.0775201432474242,0
"APOO",122,122,1.9205508742192e-09,0.0746018050078866,0
"APOOL",88,88,1.9205508742192e-09,0.0577565034465634,0
"APOPT1",112,112,1.9205508742192e-09,0.0697752999555148,0
"APP",99,99,1.9205508742192e-09,0.0639876044240304,0
"APPBP2",116,116,1.9205508742192e-09,0.0720454908232063,0
"APPL1",131,131,1.9205508742192e-09,0.076382532021139,0
"APPL2",115,115,1.9205508742192e-09,0.0718059655779618,0
"APRT",126,126,1.9205508742192e-09,0.075433969862011,0
"APTX",119,119,1.9205508742192e-09,0.0723859728552951,0
"AQP11",96,96,1.9205508742192e-09,0.0615202336763642,0
"AQP3",107,107,1.9205508742192e-09,0.0647948773684699,0
"AQP6",48,48,1.9205508742192e-09,0.0314727786427668,0
"AQP8",56,56,1.9205508742192e-09,0.037161660050804,0
"AQR",128,128,1.9205508742192e-09,0.0767253684166515,0
"ARAF",109,109,1.9205508742192e-09,0.0676152678521949,0
"ARAP1",97,97,1.9205508742192e-09,0.0613543132974179,0
"ARAP3",89,89,1.9205508742192e-09,0.0564210481868487,0
"ARCN1",105,105,1.9205508742192e-09,0.0664473588221957,0
"ARF1",116,116,1.9205508742192e-09,0.0714090086268475,0
"ARF4",135,135,1.9205508742192e-09,0.0789989564490938,0
"ARF5",105,105,1.9205508742192e-09,0.0665339237658529,0
"ARF6",131,131,1.9205508742192e-09,0.0782078731911785,0
"ARFGAP1",99,99,1.9205508742192e-09,0.0626759522372983,0
"ARFGAP2",131,131,1.9205508742192e-09,0.0770241075454387,0
"ARFGAP3",107,107,1.9205508742192e-09,0.068096326510426,0
"ARFGEF1",102,102,1.9205508742192e-09,0.063812820738742,0
"ARFGEF2",132,132,1.9205508742192e-09,0.0770946925447621,0
"ARFIP1",124,124,1.9205508742192e-09,0.0742903996085715,0
"ARFIP2",120,120,1.9205508742192e-09,0.0732126832464788,0
"ARFRP1",128,128,1.9205508742192e-09,0.0737296112523063,0
